40,10cc,0.2105388888888889,0.5635000000000002,291628.22222222225,0.5707777777777775,-10.387944444444448,0.06513333333333332,120.38427777777777,0.5782777777777777,40.72222222222222
41,11/5,0.27,0.929,182373.0,0.6609999999999999,-6.794,0.171,114.973,0.708,37.0
42,112,0.1443851162790698,0.6880232558139535,267593.23255813954,0.5291395348837209,-7.723255813953488,0.10937674418604652,115.96383720930237,0.5811860465116279,49.16279069767442
43,12 Inches A Slave,0.00152,0.8,270350.0,0.8370000000000001,-8.937999999999997,0.0611,127.987,0.895,0.0
44,12 Step Rebels,0.0492,0.564,188373.0,0.984,-5.439,0.105,130.695,0.55,8.0
45,12 Stones,0.1190975,0.35925,201327.0,0.86875,-4.085000000000001,0.067375,126.05775,0.4232500000000001,54.25
46,13th Floor Elevators,0.06495000000000001,0.525,148827.5,0.8354999999999999,-6.318,0.07780000000000001,150.4695,0.863,29.5
47,1422,0.506,0.682,59520.0,0.872,-5.947,0.0609,117.606,0.794,6.0
48,16BL,0.15394400000000005,0.7494,454772.2,0.6268,-9.87,0.0405,122.8292,0.34358,6.2
49,1776 Ensemble,0.8915,0.5894999999999999,193206.5,0.4025,-11.3485,0.172,97.4035,0.5940000000000001,21.5
50,1776 Orchestra,0.08,0.7390000000000001,113493.0,0.518,-15.621,0.0979,120.939,0.222,18.0
51,19 Hz,0.00512,0.8029999999999999,434027.0,0.529,-10.279000000000002,0.0669,129.99,0.8,0.0
52,1910 Fruitgum Company,0.4185000000000001,0.7570000000000001,140750.0,0.6052500000000001,-9.72575,0.044725,128.4975,0.8995,23.75
53,1920Johnny,0.5081111111111112,0.7507777777777779,198440.66666666663,0.38522222222222224,-10.369444444444444,0.184,123.95533333333331,0.3166111111111112,0.1111111111111111
54,1920s to 1950s Acoustic & Electric,0.9807142857142859,0.5774285714285713,172118.7142857143,0.16832380952380954,-17.938761904761893,0.045276190476190484,129.00295238095242,0.4977142857142859,4.857142857142857
55,1927,0.00224,0.565,253227.0,0.777,-3.233,0.0335,123.102,0.395,51.0
56,1986 Omega Tribe,0.3198555555555556,0.6799999999999999,274628.0,0.6121111111111109,-13.467888888888883,0.031933333333333334,121.79522222222224,0.8348888888888888,37.888888888888886
57,1Touch,0.000571,0.74,344067.0,0.591,-7.898,0.0548,128.019,0.381,0.0
58,2 Brothers On The 4th Floor,0.00328,0.701,263163.0,0.979,-4.8610000000000015,0.048,134.013,0.612,62.0
59,2 Chainz,0.09684032258064516,0.7767903225806451,251314.7741935484,0.6258548387096775,-6.142129032258063,0.23188548387096786,125.7129516129033,0.4789387096774193,61.435483870967744
60,2 Crows,0.00147,0.588,183554.0,0.7879999999999999,-5.5820000000000025,0.0341,96.007,0.382,0.0
61,2 Guys n the Parque,0.0717,0.8140000000000001,93600.0,0.879,-5.416,0.12,120.113,0.962,46.0
62,2 Hyped Brothers & A Dog,0.0768,0.905,338533.0,0.383,-13.630999999999998,0.281,126.075,0.61,29.0
63,2 In A Room,0.0718,0.7809999999999999,244133.0,0.838,-13.943,0.0494,122.819,0.8490000000000001,28.0
64,2 LIVE CREW,0.056752090909090926,0.8787272727272728,242195.7272727273,0.6760000000000004,-11.481909090909092,0.19647272727272733,126.90122727272728,0.6045909090909093,34.81818181818182
65,2 Pistols,0.00436,0.53,274053.0,0.745,-6.19,0.106,134.06799999999998,0.269,51.0
66,2 Unlimited,0.03058,0.6985,228208.0,0.92225,-11.51875,0.059275,130.971,0.7639999999999999,55.0
67,2* Sweet,0.0348,0.7879999999999999,1428097.0,0.687,-13.304,0.152,102.345,0.897,44.0
68,2.99 RECORDS,0.6153333333333334,0.6538333333333334,162211.0,0.3243333333333334,-18.4905,0.08161666666666667,112.91733333333336,0.25931666666666664,0.0
69,20 Fingers,0.0021876666666666663,0.8793333333333333,235719.66666666663,0.7916666666666666,-9.098999999999998,0.06203333333333332,127.01466666666666,0.8216666666666667,55.33333333333334
70,20-2-Life,0.0443,0.851,403467.0,0.451,-10.707,0.267,117.847,0.25,32.0
71,20/20,0.000236,0.458,257733.0,0.541,-12.130999999999998,0.0485,133.57299999999998,0.5770000000000001,23.0
72,2000,0.00103,0.447,206500.0,0.555,-9.141,0.033,86.068,0.33,0.0
73,2000 And One,0.08633659199999999,0.67008,401533.52,0.7793999999999999,-8.96968,0.062448,125.5596,0.446456,2.72
74,2000 Jr Philadelphia Singers,0.608,0.238,238053.0,0.17800000000000002,-17.578,0.0487,185.644,0.34,1.0
75,2000 Philadelphia Singers,0.8795000000000002,0.235,261773.25,0.16042499999999998,-16.70075,0.04055,116.05175,0.177725,0.25
76,2000 Philadelphia Singers Male Quartet,0.8809999999999999,0.407,190840.0,0.258,-13.390999999999998,0.031,102.411,0.194,0.0
77,2000F & J Kamata,0.000317,0.35100000000000003,346653.0,0.621,-7.02,0.0517,139.94299999999998,0.265,1.0
78,2002,0.9379000000000002,0.21830000000000008,312737.4,0.1161,-20.032100000000003,0.034269999999999995,159.01279999999997,0.08199999999999999,28.0
79,2003 Jr Philadelphia Singers,0.921,0.606,174000.0,0.207,-16.425,0.102,92.541,0.809,0.0
80,2003 Philadelphia Singers,0.95325,0.4280000000000001,285170.0,0.21125,-15.45575,0.033075,97.2015,0.34327500000000005,0.75
81,2003 Philadelphia Singers Men,0.772,0.583,233000.0,0.207,-13.722,0.0383,119.754,0.493,1.0
82,2003 Philadelphia Singers Quartet,0.962,0.418,248000.0,0.08900000000000001,-19.11,0.037000000000000005,79.497,0.555,0.0
83,2004 Hawaii Music Awards Compilation Of The Year,0.8229999999999998,0.5174285714285713,215792.2857142857,0.3624285714285714,-11.979571428571427,0.03487142857142857,124.74985714285714,0.4744285714285713,10.857142857142858
84,2004 Philadelphia Singers,0.9705,0.15150000000000002,325000.0,0.225,-14.178999999999998,0.0391,68.1605,0.0977,1.0
85,2004 Philadelphia Singers Men,0.931,0.434,180000.0,0.311,-10.062,0.0259,83.912,0.28300000000000003,1.0
86,2004 Philadelphia Singers Women,0.969,0.303,158227.0,0.158,-17.621,0.0315,102.357,0.32,0.0
87,2005 ทิวา Hula Hula,0.238,0.728,203867.0,0.911,-1.036,0.0457,153.011,0.964,2.0
88,2007 Philadelphia Singers,0.946,0.155,436907.0,0.191,-14.586,0.0383,83.272,0.09,1.0
89,2007 Philadelphia Singers Quartet,0.963,0.204,225000.0,0.166,-14.809,0.037000000000000005,61.94300000000001,0.0776,1.0
90,2008 South Africa,0.6779999999999999,0.6920000000000001,225360.0,0.517,-7.027,0.0298,127.944,0.485,0.0
91,2009 Philadelphia Singers,0.951,0.368,235973.0,0.251,-14.612,0.0336,80.113,0.197,0.0
92,2010 Imperial Choraliers,0.63,0.628,180000.0,0.197,-14.96,0.0327,118.019,0.303,1.0
93,2010 Philadelphia Singers,0.9243333333333332,0.3206666666666667,268311.0,0.332,-12.134666666666664,0.03233333333333333,110.251,0.26566666666666666,0.0
94,2012,0.00010513333333333336,0.6756666666666667,392337.66666666674,0.9276666666666666,-6.649666666666665,0.044066666666666664,142.6593333333333,0.07043333333333332,0.0
95,2013,0.000303,0.799,389677.0,0.907,-9.249,0.0507,129.999,0.0848,0.0
96,2014 ATHINAIKI DISCOGRAFIKI,0.995,0.501,189453.0,0.341,-11.514,0.0814,109.956,0.621,0.0
97,2017,0.000775,0.713,467647.0,0.8420000000000001,-8.288,0.0402,136.00799999999998,0.202,0.0
98,20for7,2.58e-05,0.8059999999999999,419200.0,0.468,-13.494000000000002,0.068,124.0,0.511,0.0
99,20th Century Fox Studio Orchestra,0.831,0.3466666666666667,101480.33333333331,0.326,-13.196,0.03693333333333333,100.02433333333332,0.6326666666666667,0.0
100,21 Savage,0.13250868750000006,0.7913125000000001,218541.70833333328,0.5948750000000003,-6.604958333333332,0.26102291666666666,125.87227083333336,0.3775916666666668,70.16666666666667
101,"22, Little Red, Tangle Eye & Hard Hair",0.948,0.789,278082.0,0.35200000000000004,-9.337,0.66,139.616,0.659,16.0
102,24hrs,0.0742,0.536,192000.0,0.879,-3.019,0.0621,140.137,0.334,73.0
103,24kGoldn,0.141665,0.7145,157811.41666666663,0.6840000000000002,-4.680166666666667,0.09448333333333336,129.34883333333332,0.5794166666666666,75.66666666666667
104,27CLUB,0.428,0.514,155893.0,0.7120000000000001,-7.2810000000000015,0.334,76.393,0.487,66.0
105,2:00AM Wake Up Call,0.72,0.426,192000.0,0.417,-9.113,0.0297,169.66299999999995,0.5529999999999999,0.0
106,2Baba,0.0158,0.591,283000.0,0.602,-7.483,0.386,147.957,0.355,0.0
107,2CELLOS,0.632,0.7559999999999999,214680.0,0.8140000000000001,-6.11,0.0437,135.043,0.905,61.0
108,2Glory,0.101,0.7070000000000001,240000.0,0.685,-8.11,0.103,92.525,0.41,0.0
109,2KBABY,0.512,0.6859999999999999,105600.0,0.362,-12.042,0.617,126.7,0.6,70.0
110,2Loop,0.0020785,0.6265,397431.0,0.84075,-9.07825,0.073725,134.48625,0.51375,12.75
111,2NE1,0.0076700000000000015,0.8190000000000001,208731.0,0.8440000000000001,-3.739,0.038,127.997,0.687,64.0
112,2Pac,0.12875520622568104,0.7766692607003892,262554.96108949423,0.7034046692607003,-7.2265719844358,0.2193486381322957,107.64694941634251,0.6047198443579764,48.6420233463035
113,2ReD Suns,0.128,0.605,226302.0,0.77,-7.6,0.193,119.985,0.483,0.0
114,2Rock,0.0006490000000000001,0.5,72720.0,0.983,-5.907,0.063,132.043,0.782,3.0
115,2WRAPZ,0.000991,0.8,436151.0,0.8390000000000001,-8.665,0.0533,125.0,0.969,1.0
116,2nClubbers,0.00487,0.8270000000000001,308310.5,0.97,-5.1935,0.06705,125.9775,0.5860000000000001,0.0
117,2nd Chapter Of Acts,0.6054999999999999,0.4330000000000001,169067.0,0.3765,-11.488499999999998,0.0277,89.17299999999999,0.4420000000000001,28.5
118,2nd Generation Outlawz,0.0013,0.516,247060.0,0.452,-8.204,0.0322,130.069,0.0412,0.0
119,2nd II None,0.048271428571428576,0.8957142857142857,243436.2857142857,0.5241428571428571,-11.309571428571427,0.1887714285714286,101.00828571428572,0.8488571428571429,36.0
120,2nd South Carolina String Band,0.5895,0.5515000000000001,345866.5,0.639,-7.9145,0.04625,103.9895,0.6225,40.5
121,2tone,0.0372,0.645,349547.0,0.939,-6.869,0.0502,138.009,0.927,1.0
122,3,0.6779999999999999,0.6920000000000001,225360.0,0.517,-7.027,0.0298,127.944,0.485,0.0
123,3 Doors Down,0.02150311794871796,0.5143333333333336,235739.8461538461,0.7790512820512822,-5.738205128205128,0.03495641025641026,124.36546153846157,0.4197692307692309,52.97435897435897
124,3 Years Down,4.120000000000001e-05,0.094,140213.0,0.877,-4.932,0.0586,184.778,0.401,0.0
125,3 in One,0.479,0.599,202857.0,0.471,-8.552,0.0945,121.11,0.547,0.0
126,311,0.025874297297297285,0.6261081081081082,206774.7837837838,0.806864864864865,-7.544405405405402,0.06462162162162162,129.6644594594595,0.6331081081081079,40.54054054054054
127,347aidan,0.799,0.8785000000000001,189020.5,0.3665,-11.437999999999999,0.09285,100.4925,0.5855,77.0
128,35MM: A Musical Exhibition Original Cast,0.113,0.772,289587.0,0.615,-7.983,0.0633,119.962,0.7040000000000001,52.0
129,36 Crazyfists,0.00119,0.585,198600.0,0.931,-4.843,0.0847,160.079,0.8140000000000001,51.0
130,38 Special,0.02775153846153846,0.5249230769230768,252840.28205128212,0.6192820512820513,-11.656846153846152,0.032246153846153834,126.32705128205131,0.7745897435897438,31.64102564102564
131,3B Glel,0.04073499999999999,0.8270000000000001,189087.5,0.5460000000000002,-8.023499999999999,0.439,141.0045,0.266,0.0
132,3BDF Blicky,0.00257,0.8290000000000001,166949.0,0.562,-8.732999999999999,0.425,145.02200000000005,0.155,0.0
133,3BallMTY,0.213,0.792,193533.0,0.916,-5.01,0.0685,131.895,0.966,60.0
134,3CE,0.314,0.939,254587.0,0.649,-6.502000000000002,0.122,113.991,0.599,0.0
135,3LAU,0.03172866666666666,0.5193333333333333,162462.5,0.9253333333333332,-5.8455,0.0923,119.44566666666668,0.3468333333333333,25.5
136,3LW,0.052975,0.6884999999999999,273486.5,0.7235,-6.2725,0.09355,137.34049999999996,0.6905,50.5
137,3M,0.218,0.833,151641.0,0.621,-7.061,0.22,130.037,0.447,0.0
138,3OH!3,0.02631357142857144,0.6770714285714287,189452.6428571429,0.8191428571428572,-3.731928571428572,0.16932857142857144,116.5552142857143,0.5449285714285714,57.07142857142857
139,3Phazegenerator,0.0020023125,0.6393249999999999,427377.25,0.8707999999999995,-7.734375000000003,0.0610125,136.90222499999996,0.4222875,0.0
140,3T,0.3496666666666666,0.6696666666666666,320777.66666666674,0.43566666666666665,-11.056,0.0342,113.09100000000001,0.4793333333333334,45.33333333333334
141,3X Krazy,0.0165,0.7190000000000001,358467.0,0.6859999999999999,-4.169,0.0829,95.19,0.49,44.0
142,3kStatic,0.0336,0.804,349933.0,0.977,-3.65,0.0432,125.001,0.5870000000000001,0.0
143,3rd Bass,0.122925,0.8034999999999999,243076.75,0.649,-13.70925,0.2845,129.45975,0.5525,31.0
144,3rd Moon,0.0005009999999999999,0.4695,146609.5,0.941,-9.821000000000002,0.0638,137.49,0.09845,7.5
145,3rd Strike,0.0075,0.444,249827.0,0.8590000000000001,-4.962,0.0484,99.655,0.394,38.0
146,4 Elements,0.016,0.5529999999999999,202293.0,0.985,-6.174,0.0393,139.985,0.7659999999999999,1.0
147,4 Non Blondes,0.18415,0.5286666666666667,239673.33333333328,0.57,-10.100500000000002,0.03824999999999999,117.87649999999998,0.44616666666666666,48.0
148,4 P.M.,0.7490000000000001,0.363,162093.0,0.388,-8.607999999999999,0.034,76.09899999999998,0.348,37.0
149,4 Skins,0.0104,0.2655,158007.0,0.9295,-4.7330000000000005,0.125,154.4345,0.4985000000000001,32.5
150,4 Strings,0.0008630166666666666,0.5386666666666667,133714.0,0.8759999999999999,-7.161333333333332,0.09833333333333333,134.64366666666663,0.2530166666666667,25.5
151,40 Thevz,0.0102,0.76,311040.0,0.585,-7.307,0.161,91.179,0.455,51.0
152,40 Thieves,0.0013,0.67,323209.0,0.889,-8.982000000000003,0.0388,104.996,0.968,3.0
153,42 Dugg,0.20828571428571432,0.8485714285714285,168497.0,0.5684285714285714,-5.051285714285714,0.284,117.36171428571429,0.3704285714285713,73.0
154,42nd Street Ensemble,0.7915,0.35700000000000004,372993.5,0.4855,-13.1245,0.3079000000000001,126.15,0.292,14.5
155,45,0.6779999999999999,0.6920000000000001,225360.0,0.517,-7.027,0.0298,127.944,0.485,0.0
156,45 Grave,0.021413,0.4383333333333333,177489.0,0.7636666666666666,-8.350666666666667,0.07573333333333332,149.72866666666667,0.5576666666666665,30.33333333333333
157,4509 STARPASS Prodcutions,0.784,0.628,256981.0,0.091,-18.878,0.0398,130.486,0.152,0.0
158,4D,0.249,0.727,222433.0,0.846,-4.912,0.054000000000000006,137.983,0.8859999999999999,8.0
159,4Him,0.4073333333333333,0.5526666666666668,295814.33333333326,0.415,-13.066,0.0316,121.155,0.3653333333333333,30.66666666666667
160,4Tu,6.054000000000001e-05,0.7224000000000002,117086.2,0.7285999999999998,-5.1478,0.156,146.97340000000003,0.267,1.4
161,5 Seconds of Summer,0.04829554838709677,0.5456451612903226,199902.70967741933,0.7725161290322582,-4.558870967741936,0.1371612903225807,142.6011935483871,0.4995806451612902,66.0
162,50 Cent,0.11990693693693692,0.7147117117117117,233485.31531531533,0.7574594594594596,-3.8383513513513496,0.2641612612612611,102.1232702702703,0.605765765765766,54.61261261261262
163,50 Guitars of Tommy Garrett,0.7918333333333333,0.4961666666666667,168044.33333333337,0.2861666666666666,-12.671166666666664,0.0331,117.94366666666666,0.4965,24.66666666666667
164,504 Boyz,0.01643,0.8089999999999999,212434.0,0.624,-8.809999999999997,0.2565000000000001,125.0315,0.532,45.5
165,53A,0.0829,0.6920000000000001,202511.0,0.779,-6.886,0.0439,129.05700000000002,0.792,20.0
166,54-40,0.29100000000000004,0.669,166827.0,0.645,-11.036,0.0305,119.179,0.929,42.0
167,5th Ward Boyz,0.158,0.8420000000000001,352173.0,0.336,-8.227,0.379,78.001,0.599,36.0
168,6 Dogs,0.224,0.748,171907.0,0.66,-4.704,0.0487,137.033,0.328,64.0
169,6.9hz,0.0116,0.7809999999999999,127434.0,0.851,-10.552,0.0742,113.006,0.0372,0.0
170,69,9.3e-06,0.68,418546.0,0.502,-9.542,0.0414,125.008,0.073,0.0
171,69 Boyz,0.032690000000000004,0.8510000000000001,256279.75,0.7419999999999999,-11.60925,0.22374999999999995,133.01425,0.6795,40.75
172,696,0.22257,0.6432499999999999,119830.375,0.626625,-9.1605,0.100275,127.147125,0.2575625,1.25
173,6LACK,0.2578314285714286,0.6549047619047619,223489.61904761905,0.5231428571428571,-7.805571428571428,0.15523333333333336,125.23942857142859,0.3504095238095238,67.66666666666667
174,6ix9ine,0.1174,0.7004545454545454,154665.9090909091,0.6952727272727273,-4.844181818181816,0.2484,109.88745454545456,0.42181818181818187,72.45454545454545
175,7 Seconds,1.18e-05,0.451,189200.0,0.908,-11.616,0.0627,103.893,0.398,30.0
176,7 Skies,0.039948,0.6186666666666666,346739.33333333326,0.9036666666666666,-6.72,0.08840000000000002,131.84266666666664,0.5196666666666666,0.0
177,7 Year Bitch,9.03e-06,0.349,167333.0,0.7090000000000001,-12.339,0.0336,114.581,0.708,40.0
178,702,0.19722222222222224,0.74,255970.2222222223,0.6112222222222221,-8.15188888888889,0.0658111111111111,99.07033333333334,0.5900000000000001,51.33333333333334
179,707,0.0645,0.6709999999999999,285533.0,0.7070000000000001,-11.549,0.0336,125.829,0.599,24.0
180,72 Soul,0.0161,0.908,457041.0,0.383,-10.52,0.0733,122.009,0.487,1.0
181,7AM At Heavens Gate,8.94e-05,0.596,510893.0,0.95,-4.86,0.0646,140.005,0.106,0.0
182,7th Order,0.00353,0.195,150853.0,0.373,-15.306,0.0369,138.7,0.349,0.0
183,8 Wonders,0.000281,0.546,96703.0,0.6509999999999999,-16.721,0.0315,138.971,0.17600000000000002,6.0
184,8-Bit Arcade,0.0289,0.6729999999999999,133454.0,0.95,-7.899,0.292,192.816,0.997,0.0
185,808 State,0.00857,0.5535,285153.5,0.8715,-8.0475,0.05975,128.47750000000002,0.5025000000000001,46.5
186,88-Keys,0.24,0.525,202391.0,0.774,-4.532,0.241,154.192,0.526,64.0
187,88GLAM,0.0166,0.764,180813.0,0.672,-4.274,0.0655,150.02100000000004,0.594,66.0
188,88rising,0.486,0.4814999999999999,244075.0,0.6335,-7.947,0.1594,82.475,0.29100000000000004,68.0
189,8Ball,0.073435,0.8113750000000001,277431.75,0.63475,-7.188875,0.2180125,114.02475,0.535875,39.625
190,8Ball & MJG,0.03266044444444445,0.8012962962962964,312607.88888888893,0.6165925925925927,-9.343037037037037,0.25323703703703704,127.03329629629627,0.6079999999999999,35.85185185185185
191,8BitAllstars,0.00933766666666667,0.2453333333333333,94000.0,0.6696666666666666,-7.027000000000001,0.024833333333333332,68.58266666666667,0.4616666666666666,0.6666666666666666
192,8kHz Mono,0.0003980000000000001,0.2483333333333333,308240.0,0.9113333333333332,-8.523333333333332,0.055566666666666674,134.48533333333333,0.4766666666666666,2.333333333333333
193,90sFlav,0.952,0.748,126250.0,0.265,-12.074000000000002,0.229,77.009,0.14,69.0
194,94 East,0.179,0.7440000000000001,340440.0,0.797,-8.867,0.0377,94.801,0.954,29.0
195,98,0.5579999999999999,0.6679999999999999,219407.8,0.3922000000000001,-10.859999999999998,0.15864000000000006,129.9942,0.3263,0.0
196,98º,0.3844545454545456,0.6179545454545454,257654.5454545455,0.5482727272727272,-8.651318181818182,0.03799545454545455,99.63854545454544,0.4193181818181818,46.22727272727273
197,99 Souls,0.003613333333333333,0.6789999999999999,214551.0,0.9376666666666668,-4.298666666666667,0.038033333333333336,119.0,0.7356666666666666,24.33333333333333
198,999,0.030186666666666667,0.596,217075.33333333328,0.6310000000000001,-9.655333333333333,0.0489,132.09066666666664,0.5146666666666667,32.666666666666664
199,9K Breaks,0.0022600000000000003,0.687,235972.0,0.987,-6.237,0.109,115.005,0.251,10.0
200,9lokknine,0.0388,0.932,176640.0,0.547,-7.787000000000001,0.333,94.998,0.695,70.5
201,9th Street Trio,0.515,0.45,229540.0,0.601,-10.007,0.0387,124.875,0.511,0.0
202,9th Wonder,0.128,0.8190000000000001,307440.0,0.428,-9.883,0.317,87.9,0.454,56.0
203,? & The Mysterians,0.15156714285714284,0.6051428571428571,150807.7142857143,0.6727142857142857,-8.004285714285713,0.034800000000000005,125.80057142857143,0.8181428571428572,28.0
204,?uestlove,0.198,0.885,307120.0,0.598,-6.6629999999999985,0.3720000000000001,95.402,0.779,39.0
205,A & Z,0.0031344999999999997,0.4065,70398.5,0.9905,-6.084,0.0994,135.96699999999998,0.30045,2.0
206,A Boogie Wit da Hoodie,0.2530634782608696,0.7379565217391307,205763.0,0.6209130434782608,-6.973891304347827,0.2306847826086956,120.45941304347835,0.5387173913043478,68.71739130434783
207,A Boy Called Joni,9.22e-05,0.537,57750.0,0.962,-10.223,0.0521,133.005,0.895,8.0
208,A Camp,0.0658,0.518,218867.0,0.551,-6.943,0.0268,113.739,0.391,6.0
209,A Cautionary Tale,0.988,0.5479999999999999,38293.0,0.265,-20.106,0.0393,107.007,0.292,0.0
210,A Certain Ratio,0.132125,0.6950000000000001,344633.0,0.9329999999999999,-7.848000000000001,0.06309999999999999,125.9155,0.5820000000000001,27.0
211,A Day To Remember,0.03529294137931036,0.4052068965517243,216021.7931034483,0.9058275862068966,-4.730620689655171,0.11254137931034484,147.90137931034482,0.429896551724138,56.13793103448275
212,A Few Good Men,0.008,0.5495,333987.0,0.7030000000000001,-8.787500000000001,0.033,115.951,0.487,32.5
213,A Fine Frenzy,0.947,0.5489999999999999,268800.0,0.24,-7.778,0.0338,119.58,0.16699999999999998,53.0
214,A Flock Of Seagulls,0.02434285263157895,0.5188947368421054,243360.57894736843,0.7202105263157897,-9.794473684210523,0.038163157894736836,147.43173684210527,0.7040526315789474,35.526315789473685
215,A Foot In Coldwater,0.0126,0.444,311867.0,0.5920000000000001,-7.775,0.039,100.811,0.253,31.0
216,A Force,6.3e-05,0.41,152445.0,0.925,-13.36,0.0397,138.528,0.485,8.0
